7/11/10 19:00,5.2
7/11/10 20:00,5
7/11/10 21:00,5.1
7/11/10 22:00,5.2
7/11/10 23:00,17.9
7/12/10 0:00,20.1
7/12/10 1:00,4.7
7/12/10 2:00,4.8
7/12/10 3:00,4.7
7/12/10 4:00,4.9
7/12/10 5:00,19.9
7/12/10 6:00,36.5
7/12/10 7:00,36.3
7/12/10 8:00,37.1
7/12/10 9:00,44.7
7/12/10 10:00,44.6
7/12/10 11:00,43.8
7/12/10 12:00,37.5
7/12/10 13:00,39.4
7/12/10 14:00,41.3
7/12/10 15:00,37.2
7/12/10 16:00,39.7
7/12/10 17:00,43.9
7/12/10 18:00,46.2
7/12/10 19:00,50
7/12/10 20:00,42.8
7/12/10 21:00,29
7/12/10 22:00,5.3
7/12/10 23:00,11.2
