0019 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0020 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0021 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0022 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0023 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0024 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0025 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0026 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0027 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0028 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0029 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0030 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 60, 61, 64, 65, 67, 69, 74, 76, 1020, 1022, 1023, 1029, 1032, 1036, 1038, 1039, 1043, 1047, 
0031 [46/0] - 176, 188, 210, 239, 252, 260, 265, 273, 311, 314, 318, 319, 321, 331, 335, 338, 354, 359, 373, 403, 405, 411, 415, 425, 452, 455, 472, 475, 495, 507, 513, 535, 568, 570, 574, 576, 578, 579, 585, 598, 601, 1194, 1278, 1338, 1594, 1597, 
0032 [44/0] - 670, 713, 714, 734, 765, 792, 842, 848, 861, 862, 905, 910, 927, 928, 934, 946, 950, 954, 968, 987, 998, 1007, 1015, 1016, 1093, 1127, 1133, 1135, 1136, 1145, 1150, 1157, 1158, 1172, 1176, 1185, 1191, 1268, 1270, 1273, 1326, 1689, 1734, 1953, 
0033 [41/0] - 1362, 1365, 1384, 1390, 1411, 1458, 1482, 1501, 1506, 1509, 1570, 1571, 1613, 1625, 1647, 1711, 1721, 1756, 1785, 1789, 1840, 1856, 1895, 1901, 1915, 1924, 1928, 1933, 1943, 1946, 1955, 1956, 1961, 1963, 1964, 1980, 1984, 1992, 1995, 1996, 1998, 
0034 [42/0] - 194, 227, 248, 280, 360, 381, 386, 422, 474, 736, 738, 744, 775, 808, 855, 867, 877, 923, 932, 984, 1014, 1028, 1077, 1085, 1193, 1316, 1349, 1372, 1408, 1463, 1503, 1550, 1611, 1624, 1644, 1679, 1688, 1757, 1761, 1826, 1917, 1978, 
0035 [51/0] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 69, 74, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 
0036 [51/98,0392156862745] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 69, 71, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 
0037 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 69, 71, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 
0038 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 69, 71, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 
0039 [51/94,1176470588235] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 61, 64, 65, 127, 235, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 1066, 
0040 [51/94,1176470588235] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 69, 71, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 
0041 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 69, 71, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 
0042 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 69, 71, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 
0043 [51/100] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 69, 71, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 
0044 [51/86,2745098039216] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 54, 55, 56, 58, 59, 60, 106, 311, 343, 503, 1020, 1022, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 1340, 1660, 1778, 
0045 [51/86,2745098039216] - 1, 2, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 69, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1038, 1043, 1047, 
0046 [51/96,078431372549] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0047 [51/92,156862745098] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 87, 355, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1043, 1047, 1117, 1862, 
0048 [51/92,156862745098] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 318, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1043, 1047, 1348, 
0049 [51/96,078431372549] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0050 [51/100] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0051 [51/96,078431372549] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 132, 970, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0052 [51/96,078431372549] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 622, 837, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0053 [51/90,1960784313726] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 402, 467, 705, 997, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1043, 1047, 1429, 
0054 [42/0] - 233, 437, 450, 453, 479, 573, 594, 664, 675, 688, 707, 722, 746, 752, 773, 794, 801, 805, 814, 817, 831, 844, 846, 859, 884, 888, 953, 971, 979, 1060, 1175, 1222, 1243, 1271, 1288, 1296, 1334, 1403, 1410, 1473, 1807, 1922, 
0055 [44/0] - 644, 724, 729, 739, 741, 751, 763, 803, 812, 898, 940, 981, 996, 999, 1008, 1016, 1018, 1071, 1087, 1100, 1109, 1121, 1134, 1157, 1158, 1170, 1172, 1173, 1176, 1185, 1191, 1203, 1213, 1220, 1228, 1231, 1239, 1268, 1270, 1273, 1326, 1665, 1752, 1769, 
0056 [42/0] - 75, 123, 178, 208, 209, 217, 254, 304, 327, 949, 1329, 1358, 1427, 1478, 1506, 1647, 1677, 1683, 1705, 1718, 1785, 1856, 1895, 1901, 1915, 1924, 1928, 1933, 1943, 1946, 1955, 1956, 1961, 1963, 1964, 1967, 1980, 1984, 1992, 1995, 1996, 1998, 
0057 [51/0] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 984, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1043, 1047, 1078, 1193, 1732, 1826, 1978, 
0058 [51/82,3529411764706] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 474, 629, 775, 877, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1043, 1047, 1085, 1114, 1372, 1652, 1761, 
0059 [51/82,3529411764706] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0060 [51/98,0392156862745] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 738, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0061 [51/98,0392156862745] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0062 [51/100] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0063 [51/94,1176470588235] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 130, 236, 259, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0064 [51/94,1176470588235] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0065 [51/100] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0066 [51/100] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0067 [51/92,156862745098] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 106, 503, 633, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1043, 1047, 1660, 
0068 [51/92,156862745098] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 434, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0069 [51/98,0392156862745] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 963, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0070 [51/98,0392156862745] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0071 [51/96,078431372549] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 318, 1020, 1022, 1023, 1029, 1032, 1034, 1036, 1043, 1047, 1348, 
0072 [51/96,078431372549] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 122, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0073 [51/98,0392156862745] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0074 [51/96,078431372549] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 132, 919, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0075 [51/96,078431372549] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 487, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0076 [41/0] - 176, 188, 202, 284, 285, 314, 319, 321, 335, 389, 398, 403, 423, 427, 430, 432, 442, 446, 465, 507, 515, 522, 554, 592, 603, 614, 623, 637, 673, 795, 798, 838, 897, 938, 1161, 1278, 1287, 1338, 1376, 1581, 1968, 
0077 [51/0] - 1, 2, 3, 4, 7, 8, 9, 10, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 28, 29, 33, 37, 39, 41, 42, 43, 45, 48, 49, 50, 53, 54, 55, 56, 58, 59, 60, 61, 64, 65, 67, 1020, 1022, 1023, 1024, 1029, 1032, 1034, 1036, 1043, 1047, 
0078 [43/0] - 724, 759, 891, 893, 947, 959, 999, 1016, 1176, 1221, 1264, 1268, 1286, 1297, 1299, 1304, 1323, 1330, 1333, 1337, 1351, 1361, 1363, 1364, 1366, 1377, 1378, 1380, 1396, 1399, 1402, 1409, 1419, 1432, 1434, 1438, 1444, 1455, 1457, 1471, 1665, 1780, 1912, 
0079 [42/0] - 75, 123, 178, 208, 209, 217, 254, 304, 949, 1329, 1358, 1427, 1478, 1506, 1647, 1677, 1683, 1705, 1718, 1727, 1785, 1895, 1901, 1915, 1924, 1928, 1933, 1943, 1946, 1955, 1956, 1961, 1963, 1964, 1967, 1972, 1980, 1984, 1992, 1995, 1996, 1998, 
